"age","year","gender","race","N"
18,2011,"Female","Non_Hispanic_White",1609162
19,2011,"Female","Non_Hispanic_White",1655282
20,2011,"Female","Non_Hispanic_White",1690607
21,2011,"Female","Non_Hispanic_White",1691681
22,2011,"Female","Non_Hispanic_White",1625791
23,2011,"Female","Non_Hispanic_White",1602820
24,2011,"Female","Non_Hispanic_White",1583267
25,2011,"Female","Non_Hispanic_White",1599418
26,2011,"Female","Non_Hispanic_White",1620848
27,2011,"Female","Non_Hispanic_White",1576410
28,2011,"Female","Non_Hispanic_White",1607209
29,2011,"Female","Non_Hispanic_White",1612498
30,2011,"Female","Non_Hispanic_White",1601568
31,2011,"Female","Non_Hispanic_White",1622633
32,2011,"Female","Non_Hispanic_White",1530709
33,2011,"Female","Non_Hispanic_White",1509564
34,2011,"Female","Non_Hispanic_White",1498796
35,2011,"Female","Non_Hispanic_White",1455113
36,2011,"Female","Non_Hispanic_White",1502120
37,2011,"Female","Non_Hispanic_White",1462358
38,2011,"Female","Non_Hispanic_White",1490033
39,2011,"Female","Non_Hispanic_White",1569300
40,2011,"Female","Non_Hispanic_White",1679268
41,2011,"Female","Non_Hispanic_White",1702847
42,2011,"Female","Non_Hispanic_White",1627053
43,2011,"Female","Non_Hispanic_White",1593021
44,2011,"Female","Non_Hispanic_White",1614500
45,2011,"Female","Non_Hispanic_White",1643074
46,2011,"Female","Non_Hispanic_White",1756402
47,2011,"Female","Non_Hispanic_White",1808647
48,2011,"Female","Non_Hispanic_White",1820150
49,2011,"Female","Non_Hispanic_White",1835219
50,2011,"Female","Non_Hispanic_White",1871432
51,2011,"Female","Non_Hispanic_White",1876921
52,2011,"Female","Non_Hispanic_White",1833726
53,2011,"Female","Non_Hispanic_White",1837229
54,2011,"Female","Non_Hispanic_White",1826905
55,2011,"Female","Non_Hispanic_White",1767938
56,2011,"Female","Non_Hispanic_White",1763144
57,2011,"Female","Non_Hispanic_White",1711362
58,2011,"Female","Non_Hispanic_White",1660700
59,2011,"Female","Non_Hispanic_White",1605391
60,2011,"Female","Non_Hispanic_White",1561777
61,2011,"Female","Non_Hispanic_White",1524846
62,2011,"Female","Non_Hispanic_White",1502242
63,2011,"Female","Non_Hispanic_White",1504757
64,2011,"Female","Non_Hispanic_White",1600943
65,2011,"Female","Non_Hispanic_White",1171323
66,2011,"Female","Non_Hispanic_White",1164913
67,2011,"Female","Non_Hispanic_White",1154496
68,2011,"Female","Non_Hispanic_White",1201092
69,2011,"Female","Non_Hispanic_White",1049188
70,2011,"Female","Non_Hispanic_White",966972
71,2011,"Female","Non_Hispanic_White",919147
72,2011,"Female","Non_Hispanic_White",876962
73,2011,"Female","Non_Hispanic_White",852092
74,2011,"Female","Non_Hispanic_White",795877
75,2011,"Female","Non_Hispanic_White",770536
76,2011,"Female","Non_Hispanic_White",754308
77,2011,"Female","Non_Hispanic_White",687775
78,2011,"Female","Non_Hispanic_White",680091
79,2011,"Female","Non_Hispanic_White",667840
80,2011,"Female","Non_Hispanic_White",653966
81,2011,"Female","Non_Hispanic_White",642358
82,2011,"Female","Non_Hispanic_White",597118
83,2011,"Female","Non_Hispanic_White",578778
84,2011,"Female","Non_Hispanic_White",545540
85,2011,"Female","Non_Hispanic_White",465676
86,2011,"Female","Non_Hispanic_White",442299
87,2011,"Female","Non_Hispanic_White",407199
88,2011,"Female","Non_Hispanic_White",364133
89,2011,"Female","Non_Hispanic_White",331784
90,2011,"Female","Non_Hispanic_White",290791
91,2011,"Female","Non_Hispanic_White",245267
92,2011,"Female","Non_Hispanic_White",209049
93,2011,"Female","Non_Hispanic_White",171331
94,2011,"Female","Non_Hispanic_White",132779
95,2011,"Female","Non_Hispanic_White",97389
96,2011,"Female","Non_Hispanic_White",76599
97,2011,"Female","Non_Hispanic_White",53716
98,2011,"Female","Non_Hispanic_White",39018
99,2011,"Female","Non_Hispanic_White",27337
0,2012,"Female","Non_Hispanic_White",1426596
1,2012,"Female","Non_Hispanic_White",1449512
2,2012,"Female","Non_Hispanic_White",1458628
3,2012,"Female","Non_Hispanic_White",1461444
4,2012,"Female","Non_Hispanic_White",1508261
5,2012,"Female","Non_Hispanic_White",1520529
6,2012,"Female","Non_Hispanic_White",1512284
7,2012,"Female","Non_Hispanic_White",1511481
8,2012,"Female","Non_Hispanic_White",1521047
9,2012,"Female","Non_Hispanic_White",1512186
10,2012,"Female","Non_Hispanic_White",1505389
11,2012,"Female","Non_Hispanic_White",1539556
12,2012,"Female","Non_Hispanic_White",1559389
13,2012,"Female","Non_Hispanic_White",1539652
14,2012,"Female","Non_Hispanic_White",1536399
15,2012,"Female","Non_Hispanic_White",1542261
16,2012,"Female","Non_Hispanic_White",1550777
17,2012,"Female","Non_Hispanic_White",1575333
18,2012,"Female","Non_Hispanic_White",1597597
19,2012,"Female","Non_Hispanic_White",1614825
20,2012,"Female","Non_Hispanic_White",1660836
21,2012,"Female","Non_Hispanic_White",1696391
22,2012,"Female","Non_Hispanic_White",1697498
23,2012,"Female","Non_Hispanic_White",1631441
24,2012,"Female","Non_Hispanic_White",1608925
25,2012,"Female","Non_Hispanic_White",1589362
26,2012,"Female","Non_Hispanic_White",1604872
27,2012,"Female","Non_Hispanic_White",1626001
28,2012,"Female","Non_Hispanic_White",1581260
29,2012,"Female","Non_Hispanic_White",1611445
30,2012,"Female","Non_Hispanic_White",1616060
31,2012,"Female","Non_Hispanic_White",1604847
32,2012,"Female","Non_Hispanic_White",1625389
33,2012,"Female","Non_Hispanic_White",1532874
34,2012,"Female","Non_Hispanic_White",1511442
35,2012,"Female","Non_Hispanic_White",1500178
36,2012,"Female","Non_Hispanic_White",1456188
37,2012,"Female","Non_Hispanic_White",1502919
38,2012,"Female","Non_Hispanic_White",1462898
39,2012,"Female","Non_Hispanic_White",1490157
40,2012,"Female","Non_Hispanic_White",1568804
41,2012,"Female","Non_Hispanic_White",1678287
42,2012,"Female","Non_Hispanic_White",1701585
43,2012,"Female","Non_Hispanic_White",1625384
44,2012,"Female","Non_Hispanic_White",1591182
45,2012,"Female","Non_Hispanic_White",1612362
46,2012,"Female","Non_Hispanic_White",1640379
47,2012,"Female","Non_Hispanic_White",1753113
48,2012,"Female","Non_Hispanic_White",1804835
49,2012,"Female","Non_Hispanic_White",1815710
50,2012,"Female","Non_Hispanic_White",1830088
51,2012,"Female","Non_Hispanic_White",1865648
52,2012,"Female","Non_Hispanic_White",1870715
53,2012,"Female","Non_Hispanic_White",1827210
54,2012,"Female","Non_Hispanic_White",1830197
55,2012,"Female","Non_Hispanic_White",1819367
56,2012,"Female","Non_Hispanic_White",1760145
57,2012,"Female","Non_Hispanic_White",1755149
58,2012,"Female","Non_Hispanic_White",1702998
59,2012,"Female","Non_Hispanic_White",1652051
60,2012,"Female","Non_Hispanic_White",1596277
61,2012,"Female","Non_Hispanic_White",1552304
62,2012,"Female","Non_Hispanic_White",1514751
63,2012,"Female","Non_Hispanic_White",1490998
64,2012,"Female","Non_Hispanic_White",1492338
65,2012,"Female","Non_Hispanic_White",1586850
66,2012,"Female","Non_Hispanic_White",1159896
67,2012,"Female","Non_Hispanic_White",1152616
68,2012,"Female","Non_Hispanic_White",1140651
69,2012,"Female","Non_Hispanic_White",1185530
70,2012,"Female","Non_Hispanic_White",1034292
71,2012,"Female","Non_Hispanic_White",952147
72,2012,"Female","Non_Hispanic_White",903705
73,2012,"Female","Non_Hispanic_White",860661
74,2012,"Female","Non_Hispanic_White",834602
75,2012,"Female","Non_Hispanic_White",777797
76,2012,"Female","Non_Hispanic_White",751228
77,2012,"Female","Non_Hispanic_White",733400
78,2012,"Female","Non_Hispanic_White",666534
79,2012,"Female","Non_Hispanic_White",656826
80,2012,"Female","Non_Hispanic_White",642298
81,2012,"Female","Non_Hispanic_White",625994
82,2012,"Female","Non_Hispanic_White",611642
83,2012,"Female","Non_Hispanic_White",564878
84,2012,"Female","Non_Hispanic_White",543470
85,2012,"Female","Non_Hispanic_White",474908
86,2012,"Female","Non_Hispanic_White",451068
87,2012,"Female","Non_Hispanic_White",415271
88,2012,"Female","Non_Hispanic_White",371352
89,2012,"Female","Non_Hispanic_White",338361
90,2012,"Female","Non_Hispanic_White",296555
91,2012,"Female","Non_Hispanic_White",250130
92,2012,"Female","Non_Hispanic_White",213193
93,2012,"Female","Non_Hispanic_White",174728
94,2012,"Female","Non_Hispanic_White",135412
95,2012,"Female","Non_Hispanic_White",99320
96,2012,"Female","Non_Hispanic_White",78118
97,2012,"Female","Non_Hispanic_White",54781
98,2012,"Female","Non_Hispanic_White",39791
99,2012,"Female","Non_Hispanic_White",27879
0,2013,"Female","Non_Hispanic_White",1422091
1,2013,"Female","Non_Hispanic_White",1429705
2,2013,"Female","Non_Hispanic_White",1452462
3,2013,"Female","Non_Hispanic_White",1461528
4,2013,"Female","Non_Hispanic_White",1464217
5,2013,"Female","Non_Hispanic_White",1510969
6,2013,"Female","Non_Hispanic_White",1523136
7,2013,"Female","Non_Hispanic_White",1515013
8,2013,"Female","Non_Hispanic_White",1514416
9,2013,"Female","Non_Hispanic_White",1523986
10,2013,"Female","Non_Hispanic_White",1515059
11,2013,"Female","Non_Hispanic_White",1508069
12,2013,"Female","Non_Hispanic_White",1542335
13,2013,"Female","Non_Hispanic_White",1561960
14,2013,"Female","Non_Hispanic_White",1542424
15,2013,"Female","Non_Hispanic_White",1539363
16,2013,"Female","Non_Hispanic_White",1545829
17,2013,"Female","Non_Hispanic_White",1555105
18,2013,"Female","Non_Hispanic_White",1580213
19,2013,"Female","Non_Hispanic_White",1602875
20,2013,"Female","Non_Hispanic_White",1619865
21,2013,"Female","Non_Hispanic_White",1666068
22,2013,"Female","Non_Hispanic_White",1701864
23,2013,"Female","Non_Hispanic_White",1703051
24,2013,"Female","Non_Hispanic_White",1637397
25,2013,"Female","Non_Hispanic_White",1614847
26,2013,"Female","Non_Hispanic_White",1594856
27,2013,"Female","Non_Hispanic_White",1609897
28,2013,"Female","Non_Hispanic_White",1630613
29,2013,"Female","Non_Hispanic_White",1585593
30,2013,"Female","Non_Hispanic_White",1615502
31,2013,"Female","Non_Hispanic_White",1619457
32,2013,"Female","Non_Hispanic_White",1607718
33,2013,"Female","Non_Hispanic_White",1627676
34,2013,"Female","Non_Hispanic_White",1534742
35,2013,"Female","Non_Hispanic_White",1512908
36,2013,"Female","Non_Hispanic_White",1501343
37,2013,"Female","Non_Hispanic_White",1457093
38,2013,"Female","Non_Hispanic_White",1503487
39,2013,"Female","Non_Hispanic_White",1463176
40,2013,"Female","Non_Hispanic_White",1489736
41,2013,"Female","Non_Hispanic_White",1568012
42,2013,"Female","Non_Hispanic_White",1677231
43,2013,"Female","Non_Hispanic_White",1699917
44,2013,"Female","Non_Hispanic_White",1623551
45,2013,"Female","Non_Hispanic_White",1589043
46,2013,"Female","Non_Hispanic_White",1609540
47,2013,"Female","Non_Hispanic_White",1637191
48,2013,"Female","Non_Hispanic_White",1749361
49,2013,"Female","Non_Hispanic_White",1800544
50,2013,"Female","Non_Hispanic_White",1810782
51,2013,"Female","Non_Hispanic_White",1824301
52,2013,"Female","Non_Hispanic_White",1859171
53,2013,"Female","Non_Hispanic_White",1863853
54,2013,"Female","Non_Hispanic_White",1820067
55,2013,"Female","Non_Hispanic_White",1822367
56,2013,"Female","Non_Hispanic_White",1810900
57,2013,"Female","Non_Hispanic_White",1751592
58,2013,"Female","Non_Hispanic_White",1746296
59,2013,"Female","Non_Hispanic_White",1693730
60,2013,"Female","Non_Hispanic_White",1642387
61,2013,"Female","Non_Hispanic_White",1586253
62,2013,"Female","Non_Hispanic_White",1541877
63,2013,"Female","Non_Hispanic_White",1503786
64,2013,"Female","Non_Hispanic_White",1478808
65,2013,"Female","Non_Hispanic_White",1478772
66,2013,"Female","Non_Hispanic_White",1571421
67,2013,"Female","Non_Hispanic_White",1147336
68,2013,"Female","Non_Hispanic_White",1139049
69,2013,"Female","Non_Hispanic_White",1125458
70,2013,"Female","Non_Hispanic_White",1168471
71,2013,"Female","Non_Hispanic_White",1018142
72,2013,"Female","Non_Hispanic_White",935902
73,2013,"Female","Non_Hispanic_White",886623
74,2013,"Female","Non_Hispanic_White",842539
75,2013,"Female","Non_Hispanic_White",815231
76,2013,"Female","Non_Hispanic_White",757827
77,2013,"Female","Non_Hispanic_White",729770
78,2013,"Female","Non_Hispanic_White",710230
79,2013,"Female","Non_Hispanic_White",643024
80,2013,"Female","Non_Hispanic_White",631067
81,2013,"Female","Non_Hispanic_White",614095
82,2013,"Female","Non_Hispanic_White",595169
83,2013,"Female","Non_Hispanic_White",577740
84,2013,"Female","Non_Hispanic_White",529385
85,2013,"Female","Non_Hispanic_White",480736
86,2013,"Female","Non_Hispanic_White",456603
87,2013,"Female","Non_Hispanic_White",420367
88,2013,"Female","Non_Hispanic_White",375909
89,2013,"Female","Non_Hispanic_White",342513
90,2013,"Female","Non_Hispanic_White",300195
91,2013,"Female","Non_Hispanic_White",253199
92,2013,"Female","Non_Hispanic_White",215809
93,2013,"Female","Non_Hispanic_White",176872
94,2013,"Female","Non_Hispanic_White",137074
95,2013,"Female","Non_Hispanic_White",100539
96,2013,"Female","Non_Hispanic_White",79076
97,2013,"Female","Non_Hispanic_White",55454
98,2013,"Female","Non_Hispanic_White",40280
99,2013,"Female","Non_Hispanic_White",28221
0,2014,"Female","Non_Hispanic_White",1426710
1,2014,"Female","Non_Hispanic_White",1425612
2,2014,"Female","Non_Hispanic_White",1433169
3,2014,"Female","Non_Hispanic_White",1455803
4,2014,"Female","Non_Hispanic_White",1464711
5,2014,"Female","Non_Hispanic_White",1467245
6,2014,"Female","Non_Hispanic_White",1513912
7,2014,"Female","Non_Hispanic_White",1526130
8,2014,"Female","Non_Hispanic_White",1518282
9,2014,"Female","Non_Hispanic_White",1517560
10,2014,"Female","Non_Hispanic_White",1527111
11,2014,"Female","Non_Hispanic_White",1518001
12,2014,"Female","Non_Hispanic_White",1511073
13,2014,"Female","Non_Hispanic_White",1545371
14,2014,"Female","Non_Hispanic_White",1565192
15,2014,"Female","Non_Hispanic_White",1545952
16,2014,"Female","Non_Hispanic_White",1543514
17,2014,"Female","Non_Hispanic_White",1550586
18,2014,"Female","Non_Hispanic_White",1560477
19,2014,"Female","Non_Hispanic_White",1585969
20,2014,"Female","Non_Hispanic_White",1608195
21,2014,"Female","Non_Hispanic_White",1625325
22,2014,"Female","Non_Hispanic_White",1671746
23,2014,"Female","Non_Hispanic_White",1707766
24,2014,"Female","Non_Hispanic_White",1709558
25,2014,"Female","Non_Hispanic_White",1643716
26,2014,"Female","Non_Hispanic_White",1620590
27,2014,"Female","Non_Hispanic_White",1600504
28,2014,"Female","Non_Hispanic_White",1615121
29,2014,"Female","Non_Hispanic_White",1635363
30,2014,"Female","Non_Hispanic_White",1590278
31,2014,"Female","Non_Hispanic_White",1619395
32,2014,"Female","Non_Hispanic_White",1622524
33,2014,"Female","Non_Hispanic_White",1610203
34,2014,"Female","Non_Hispanic_White",1629872
35,2014,"Female","Non_Hispanic_White",1536283
36,2014,"Female","Non_Hispanic_White",1514180
37,2014,"Female","Non_Hispanic_White",1502403
38,2014,"Female","Non_Hispanic_White",1458123
39,2014,"Female","Non_Hispanic_White",1504020
40,2014,"Female","Non_Hispanic_White",1463040
41,2014,"Female","Non_Hispanic_White",1489178
42,2014,"Female","Non_Hispanic_White",1567226
43,2014,"Female","Non_Hispanic_White",1675836
44,2014,"Female","Non_Hispanic_White",1698148
45,2014,"Female","Non_Hispanic_White",1621518
46,2014,"Female","Non_Hispanic_White",1586508
47,2014,"Female","Non_Hispanic_White",1606700
48,2014,"Female","Non_Hispanic_White",1633845
49,2014,"Female","Non_Hispanic_White",1745320
50,2014,"Female","Non_Hispanic_White",1795623
51,2014,"Female","Non_Hispanic_White",1805077
52,2014,"Female","Non_Hispanic_White",1817929
53,2014,"Female","Non_Hispanic_White",1852224
54,2014,"Female","Non_Hispanic_White",1856619
55,2014,"Female","Non_Hispanic_White",1812213
56,2014,"Female","Non_Hispanic_White",1813976
57,2014,"Female","Non_Hispanic_White",1802124
58,2014,"Female","Non_Hispanic_White",1742608
59,2014,"Female","Non_Hispanic_White",1736902
60,2014,"Female","Non_Hispanic_White",1683841
61,2014,"Female","Non_Hispanic_White",1632058
62,2014,"Female","Non_Hispanic_White",1575590
63,2014,"Female","Non_Hispanic_White",1530911
64,2014,"Female","Non_Hispanic_White",1492021
65,2014,"Female","Non_Hispanic_White",1465721
66,2014,"Female","Non_Hispanic_White",1464349
67,2014,"Female","Non_Hispanic_White",1554699
68,2014,"Female","Non_Hispanic_White",1134022
69,2014,"Female","Non_Hispanic_White",1124683
70,2014,"Female","Non_Hispanic_White",1109939
71,2014,"Female","Non_Hispanic_White",1151240
72,2014,"Female","Non_Hispanic_White",1001660
73,2014,"Female","Non_Hispanic_White",919105
74,2014,"Female","Non_Hispanic_White",868948
75,2014,"Female","Non_Hispanic_White",823883
76,2014,"Female","Non_Hispanic_White",795248
77,2014,"Female","Non_Hispanic_White",737126
78,2014,"Female","Non_Hispanic_White",707664
79,2014,"Female","Non_Hispanic_White",686381
80,2014,"Female","Non_Hispanic_White",618793
81,2014,"Female","Non_Hispanic_White",604681
82,2014,"Female","Non_Hispanic_White",585206
83,2014,"Female","Non_Hispanic_White",563615
84,2014,"Female","Non_Hispanic_White",543330
85,2014,"Female","Non_Hispanic_White",487227
86,2014,"Female","Non_Hispanic_White",462769
87,2014,"Female","Non_Hispanic_White",426043
88,2014,"Female","Non_Hispanic_White",380985
89,2014,"Female","Non_Hispanic_White",347138
90,2014,"Female","Non_Hispanic_White",304248
91,2014,"Female","Non_Hispanic_White",256618
92,2014,"Female","Non_Hispanic_White",218723
93,2014,"Female","Non_Hispanic_White",179260
94,2014,"Female","Non_Hispanic_White",138924
95,2014,"Female","Non_Hispanic_White",101896
96,2014,"Female","Non_Hispanic_White",80144
97,2014,"Female","Non_Hispanic_White",56202
98,2014,"Female","Non_Hispanic_White",40824
99,2014,"Female","Non_Hispanic_White",28602
0,2015,"Female","Non_Hispanic_White",1435286
1,2015,"Female","Non_Hispanic_White",1430452
2,2015,"Female","Non_Hispanic_White",1429315
3,2015,"Female","Non_Hispanic_White",1436950
4,2015,"Female","Non_Hispanic_White",1459441
5,2015,"Female","Non_Hispanic_White",1468151
6,2015,"Female","Non_Hispanic_White",1470510
7,2015,"Female","Non_Hispanic_White",1517328
8,2015,"Female","Non_Hispanic_White",1529562
9,2015,"Female","Non_Hispanic_White",1521675
10,2015,"Female","Non_Hispanic_White",1521176
11,2015,"Female","Non_Hispanic_White",1530411
12,2015,"Female","Non_Hispanic_White",1521330
13,2015,"Female","Non_Hispanic_White",1514481
14,2015,"Female","Non_Hispanic_White",1548882
15,2015,"Female","Non_Hispanic_White",1569069
