"Year","Age","Gender","Race","Prev_Normal","Prev_Under","Prev_Over","Prev_Obese"
1980,68,"Female","Non_Hispanic_Black",0.265442363721961,0.053327943329633,0.297366905719884,0.383862787228522
1981,68,"Female","Non_Hispanic_Black",0.263284942950261,0.054324004873267,0.293792289934673,0.388598762241799
1982,68,"Female","Non_Hispanic_Black",0.261127522178561,0.0553200664169011,0.290217674149462,0.393334737255076
1983,68,"Female","Non_Hispanic_Black",0.258970101406862,0.0563161279605351,0.28664305836425,0.398070712268352
1984,68,"Female","Non_Hispanic_Black",0.256812680635162,0.0573121895041692,0.283068442579039,0.40280668728163
1985,68,"Female","Non_Hispanic_Black",0.254655259863462,0.0583082510478033,0.279493826793828,0.407542662294907
1986,68,"Female","Non_Hispanic_Black",0.252497839091763,0.0593043125914373,0.275919211008616,0.412278637308183
1987,68,"Female","Non_Hispanic_Black",0.250340418320063,0.0603003741350714,0.272344595223405,0.41701461232146
1988,68,"Female","Non_Hispanic_Black",0.248182997548363,0.0612964356787054,0.268769979438194,0.421750587334737
1989,68,"Female","Non_Hispanic_Black",0.246025576776664,0.0622924972223394,0.265195363652983,0.426486562348015
1990,68,"Female","Non_Hispanic_Black",0.243868156004964,0.0632885587659736,0.261620747867771,0.431222537361291
1991,68,"Female","Non_Hispanic_Black",0.241710735233264,0.0642846203096075,0.25804613208256,0.435958512374568
1992,68,"Female","Non_Hispanic_Black",0.237072400651344,0.0660237106314579,0.251052052242873,0.445851836474325
1993,68,"Female","Non_Hispanic_Black",0.232434066069423,0.0677628009533086,0.244057972403186,0.455745160574082
1994,68,"Female","Non_Hispanic_Black",0.227795731487503,0.069501891275159,0.237063892563499,0.465638484673839
1995,68,"Female","Non_Hispanic_Black",0.223157396905583,0.0712409815970095,0.230069812723812,0.475531808773596
1996,68,"Female","Non_Hispanic_Black",0.218519062323662,0.0729800719188601,0.223075732884125,0.485425132873353
1997,68,"Female","Non_Hispanic_Black",0.213880727741741,0.0747191622407106,0.216081653044438,0.49531845697311
1998,68,"Female","Non_Hispanic_Black",0.209242393159821,0.076458252562561,0.209087573204751,0.505211781072867
1999,68,"Female","Non_Hispanic_Black",0.2046040585779,0.0781973428844116,0.202093493365064,0.515105105172624
2000,68,"Female","Non_Hispanic_Black",0.19996572399598,0.079936433206262,0.195099413525377,0.524998429272381
2001,68,"Female","Non_Hispanic_Black",0.196904510104912,0.0789410056059619,0.193942355068717,0.530212129220408
2002,68,"Female","Non_Hispanic_Black",0.193843296213845,0.0779455780056618,0.192785296612057,0.535425829168436
2003,68,"Female","Non_Hispanic_Black",0.190782082322777,0.0769501504053617,0.191628238155397,0.540639529116464
2004,68,"Female","Non_Hispanic_Black",0.187720868431709,0.0759547228050616,0.190471179698737,0.545853229064492
2005,68,"Female","Non_Hispanic_Black",0.184659654540642,0.0749592952047615,0.189314121242077,0.55106692901252
2006,68,"Female","Non_Hispanic_Black",0.181598440649574,0.0739638676044614,0.188157062785417,0.556280628960548
2007,68,"Female","Non_Hispanic_Black",0.178537226758507,0.0729684400041612,0.187000004328757,0.561494328908575
2008,68,"Female","Non_Hispanic_Black",0.175476012867439,0.0719730124038612,0.185842945872097,0.566708028856603
2009,68,"Female","Non_Hispanic_Black",0.172414798976371,0.0709775848035611,0.184685887415437,0.57192172880463
2010,68,"Female","Non_Hispanic_Black",0.169353585085304,0.0699821572032609,0.183528828958777,0.577135428752659
2011,68,"Female","Non_Hispanic_Black",0.168727166302921,0.0661348663155852,0.189457229739461,0.575680737642034
2012,68,"Female","Non_Hispanic_Black",0.168100747520537,0.0622875754279096,0.195385630520145,0.574226046531408
2013,68,"Female","Non_Hispanic_Black",0.167474328738154,0.0584402845402338,0.201314031300829,0.572771355420783
2014,68,"Female","Non_Hispanic_Black",0.166847909955771,0.0545929936525582,0.207242432081513,0.571316664310158
2015,68,"Female","Non_Hispanic_Black",0.166221491173388,0.0507457027648826,0.213170832862197,0.569861973199532
2016,68,"Female","Non_Hispanic_Black",0.165595072391005,0.0468984118772069,0.219099233642881,0.568407282088907
2017,68,"Female","Non_Hispanic_Black",0.164968653608622,0.0430511209895313,0.225027634423565,0.566952590978282
2018,68,"Female","Non_Hispanic_Black",0.164342234826239,0.0392038301018556,0.230956035204249,0.565497899867656
2019,68,"Female","Non_Hispanic_Black",0.163715816043855,0.0353565392141799,0.236884435984933,0.564043208757031
1975,69,"Female","Non_Hispanic_Black",0.292515487872642,0.0648015487932214,0.301002295704769,0.341680667629368
1976,69,"Female","Non_Hispanic_Black",0.290254519443787,0.060925350329881,0.303999717522546,0.344820412703786
1977,69,"Female","Non_Hispanic_Black",0.287993551014933,0.0570491518665407,0.306997139340322,0.347960157778204
1978,69,"Female","Non_Hispanic_Black",0.285732582586078,0.0531729534032005,0.309994561158099,0.351099902852622
1979,69,"Female","Non_Hispanic_Black",0.282564994852235,0.0537775819784693,0.306624614718501,0.357032808450795
1980,69,"Female","Non_Hispanic_Black",0.279397407118392,0.0543822105537382,0.303254668278902,0.362965714048968
1981,69,"Female","Non_Hispanic_Black",0.276229819384549,0.054986839129007,0.299884721839304,0.36889861964714
1982,69,"Female","Non_Hispanic_Black",0.273062231650706,0.0555914677042759,0.296514775399705,0.374831525245313
1983,69,"Female","Non_Hispanic_Black",0.269894643916863,0.0561960962795447,0.293144828960107,0.380764430843485
1984,69,"Female","Non_Hispanic_Black",0.26672705618302,0.0568007248548135,0.289774882520508,0.386697336441658
1985,69,"Female","Non_Hispanic_Black",0.263559468449177,0.0574053534300824,0.28640493608091,0.392630242039831
1986,69,"Female","Non_Hispanic_Black",0.260391880715334,0.0580099820053512,0.283034989641311,0.398563147638003
1987,69,"Female","Non_Hispanic_Black",0.257224292981491,0.0586146105806201,0.279665043201713,0.404496053236176
1988,69,"Female","Non_Hispanic_Black",0.254056705247648,0.0592192391558889,0.276295096762115,0.410428958834349
1989,69,"Female","Non_Hispanic_Black",0.250889117513805,0.0598238677311577,0.272925150322516,0.416361864432521
1990,69,"Female","Non_Hispanic_Black",0.247721529779962,0.0604284963064266,0.269555203882918,0.422294770030693
1991,69,"Female","Non_Hispanic_Black",0.244553942046119,0.0610331248816954,0.266185257443319,0.428227675628866
1992,69,"Female","Non_Hispanic_Black",0.241278498673006,0.0598218938240608,0.263855385648621,0.435044221854312
1993,69,"Female","Non_Hispanic_Black",0.238003055299893,0.0586106627664262,0.261525513853923,0.441860768079758
1994,69,"Female","Non_Hispanic_Black",0.234727611926779,0.0573994317087916,0.259195642059225,0.448677314305205
1995,69,"Female","Non_Hispanic_Black",0.231452168553666,0.056188200651157,0.256865770264527,0.45549386053065
1996,69,"Female","Non_Hispanic_Black",0.228176725180552,0.0549769695935225,0.254535898469829,0.462310406756097
1997,69,"Female","Non_Hispanic_Black",0.224901281807439,0.0537657385358878,0.252206026675131,0.469126952981543
1998,69,"Female","Non_Hispanic_Black",0.221625838434325,0.0525545074782532,0.249876154880432,0.475943499206989
1999,69,"Female","Non_Hispanic_Black",0.218350395061212,0.0513432764206187,0.247546283085734,0.482760045432435
2000,69,"Female","Non_Hispanic_Black",0.215074951688099,0.050132045362984,0.245216411291036,0.489576591657881
2001,69,"Female","Non_Hispanic_Black",0.211037644150432,0.0523737217448838,0.239342550790277,0.497246083314407
2002,69,"Female","Non_Hispanic_Black",0.207000336612766,0.0546153981267835,0.233468690289517,0.504915574970933
2003,69,"Female","Non_Hispanic_Black",0.2029630290751,0.0568570745086833,0.227594829788758,0.512585066627459
2004,69,"Female","Non_Hispanic_Black",0.198925721537434,0.059098750890583,0.221720969287998,0.520254558283985
2005,69,"Female","Non_Hispanic_Black",0.194888413999768,0.0613404272724827,0.215847108787239,0.527924049940511
2006,69,"Female","Non_Hispanic_Black",0.190851106462102,0.0635821036543825,0.209973248286479,0.535593541597037
2007,69,"Female","Non_Hispanic_Black",0.186813798924436,0.0658237800362822,0.20409938778572,0.543263033253563
2008,69,"Female","Non_Hispanic_Black",0.182776491386769,0.068065456418182,0.19822552728496,0.550932524910088
2009,69,"Female","Non_Hispanic_Black",0.178739183849103,0.0703071328000817,0.192351666784201,0.558602016566614
2010,69,"Female","Non_Hispanic_Black",0.174701876311437,0.0725488091819814,0.186477806283441,0.56627150822314
2011,69,"Female","Non_Hispanic_Black",0.172538957212545,0.0680263076444136,0.191492932572731,0.567941802570311
2012,69,"Female","Non_Hispanic_Black",0.170376038113654,0.0635038061068458,0.196508058862021,0.56961209691748
2013,69,"Female","Non_Hispanic_Black",0.168213119014762,0.0589813045692779,0.20152318515131,0.57128239126465
2014,69,"Female","Non_Hispanic_Black",0.16605019991587,0.0544588030317101,0.2065383114406,0.57295268561182
2015,69,"Female","Non_Hispanic_Black",0.163887280816978,0.0499363014941423,0.211553437729889,0.57462297995899
2016,69,"Female","Non_Hispanic_Black",0.161724361718086,0.0454137999565745,0.216568564019179,0.57629327430616
2017,69,"Female","Non_Hispanic_Black",0.159561442619195,0.0408912984190066,0.221583690308469,0.57796356865333
2018,69,"Female","Non_Hispanic_Black",0.157398523520303,0.0363687968814389,0.226598816597758,0.5796338630005
2019,69,"Female","Non_Hispanic_Black",0.155235604421411,0.031846295343871,0.231613942887048,0.58130415734767
1975,70,"Female","Non_Hispanic_Black",0.306410349598504,0.0610839338254257,0.301582820437026,0.330922896139044
1976,70,"Female","Non_Hispanic_Black",0.305910289236448,0.0599310020229307,0.303013218863759,0.331145489876863
1977,70,"Female","Non_Hispanic_Black",0.305410228874391,0.0587780702204357,0.304443617290492,0.331368083614682
1978,70,"Female","Non_Hispanic_Black",0.304910168512335,0.0576251384179407,0.305874015717224,0.3315906773525
1979,70,"Female","Non_Hispanic_Black",0.300026884880473,0.057655118290137,0.302997024847144,0.339320971982246
1980,70,"Female","Non_Hispanic_Black",0.295143601248611,0.0576850981623332,0.300120033977064,0.347051266611992
1981,70,"Female","Non_Hispanic_Black",0.290260317616749,0.0577150780345293,0.297243043106984,0.354781561241738
1982,70,"Female","Non_Hispanic_Black",0.285377033984886,0.0577450579067257,0.294366052236904,0.362511855871484
1983,70,"Female","Non_Hispanic_Black",0.280493750353024,0.0577750377789219,0.291489061366824,0.37024215050123
1984,70,"Female","Non_Hispanic_Black",0.275610466721162,0.0578050176511181,0.288612070496744,0.377972445130975
1985,70,"Female","Non_Hispanic_Black",0.2707271830893,0.0578349975233143,0.285735079626664,0.385702739760721
1986,70,"Female","Non_Hispanic_Black",0.265843899457438,0.0578649773955105,0.282858088756584,0.393433034390467
1987,70,"Female","Non_Hispanic_Black",0.260960615825576,0.0578949572677068,0.279981097886504,0.401163329020213
1988,70,"Female","Non_Hispanic_Black",0.256077332193714,0.0579249371399031,0.277104107016425,0.408893623649958
1989,70,"Female","Non_Hispanic_Black",0.251194048561852,0.0579549170120993,0.274227116146344,0.416623918279704
1990,70,"Female","Non_Hispanic_Black",0.24631076492999,0.0579848968842955,0.271350125276265,0.42435421290945
1991,70,"Female","Non_Hispanic_Black",0.241427481298128,0.0580148767564917,0.268473134406185,0.432084507539196
1992,70,"Female","Non_Hispanic_Black",0.234327899166859,0.0582241656919495,0.260439483834696,0.447008451306495
1993,70,"Female","Non_Hispanic_Black",0.227228317035591,0.0584334546274073,0.252405833263208,0.461932395073793
1994,70,"Female","Non_Hispanic_Black",0.220128734904323,0.058642743562865,0.244372182691719,0.476856338841092
1995,70,"Female","Non_Hispanic_Black",0.213029152773055,0.0588520324983228,0.236338532120231,0.491780282608391
1996,70,"Female","Non_Hispanic_Black",0.205929570641787,0.0590613214337806,0.228304881548742,0.50670422637569
1997,70,"Female","Non_Hispanic_Black",0.198829988510519,0.0592706103692383,0.220271230977254,0.521628170142988
1998,70,"Female","Non_Hispanic_Black",0.191730406379251,0.0594798993046961,0.212237580405766,0.536552113910287
1999,70,"Female","Non_Hispanic_Black",0.184630824247983,0.0596891882401538,0.204203929834277,0.551476057677586
2000,70,"Female","Non_Hispanic_Black",0.177531242116715,0.0598984771756116,0.196170279262789,0.566400001444885
2001,70,"Female","Non_Hispanic_Black",0.179240394357664,0.0622092996260171,0.196231959558402,0.562318346457917
2002,70,"Female","Non_Hispanic_Black",0.180949546598612,0.0645201220764224,0.196293639854015,0.55823669147095
2003,70,"Female","Non_Hispanic_Black",0.182658698839561,0.0668309445268278,0.196355320149629,0.554155036483983
2004,70,"Female","Non_Hispanic_Black",0.184367851080509,0.0691417669772332,0.196417000445242,0.550073381497015
2005,70,"Female","Non_Hispanic_Black",0.186077003321458,0.0714525894276386,0.196478680740855,0.545991726510048
2006,70,"Female","Non_Hispanic_Black",0.187786155562406,0.0737634118780442,0.196540361036469,0.541910071523081
2007,70,"Female","Non_Hispanic_Black",0.189495307803355,0.0760742343284495,0.196602041332082,0.537828416536114
2008,70,"Female","Non_Hispanic_Black",0.191204460044303,0.0783850567788549,0.196663721627695,0.533746761549147
2009,70,"Female","Non_Hispanic_Black",0.192913612285251,0.0806958792292602,0.196725401923309,0.529665106562179
2010,70,"Female","Non_Hispanic_Black",0.1946227645262,0.0830067016796658,0.196787082218922,0.525583451575212
2011,70,"Female","Non_Hispanic_Black",0.191659378475508,0.0771728979303609,0.202226299348755,0.528941424245376
2012,70,"Female","Non_Hispanic_Black",0.188695992424817,0.071339094181056,0.207665516478588,0.532299396915539
2013,70,"Female","Non_Hispanic_Black",0.185732606374125,0.0655052904317512,0.213104733608421,0.535657369585703
2014,70,"Female","Non_Hispanic_Black",0.182769220323433,0.0596714866824463,0.218543950738254,0.539015342255866
2015,70,"Female","Non_Hispanic_Black",0.179805834272741,0.0538376829331413,0.223983167868087,0.54237331492603
2016,70,"Female","Non_Hispanic_Black",0.17684244822205,0.0480038791838365,0.22942238499792,0.545731287596193
2017,70,"Female","Non_Hispanic_Black",0.173879062171358,0.0421700754345316,0.234861602127753,0.549089260266357
2018,70,"Female","Non_Hispanic_Black",0.170915676120666,0.0363362716852268,0.240300819257586,0.552447232936521
2019,70,"Female","Non_Hispanic_Black",0.167952290069975,0.030502467935922,0.245740036387419,0.555805205606684
1975,71,"Female","Non_Hispanic_Black",0.328311119022922,0.0582674744483259,0.327381997068537,0.286039409460214
1976,71,"Female","Non_Hispanic_Black",0.328307996112856,0.0556272520105306,0.330832628619556,0.285232123257058
1977,71,"Female","Non_Hispanic_Black",0.328304873202789,0.0529870295727352,0.334283260170575,0.284424837053901
1978,71,"Female","Non_Hispanic_Black",0.328301750292723,0.0503468071349399,0.337733891721594,0.283617550850744
1979,71,"Female","Non_Hispanic_Black",0.321866904474055,0.0509305980920534,0.332447579416949,0.294754918016942
1980,71,"Female","Non_Hispanic_Black",0.315432058655387,0.0515143890491671,0.327161267112305,0.305892285183141
1981,71,"Female","Non_Hispanic_Black",0.30899721283672,0.0520981800062806,0.32187495480766,0.317029652349339
1982,71,"Female","Non_Hispanic_Black",0.302562367018052,0.0526819709633943,0.316588642503016,0.328167019515537
1983,71,"Female","Non_Hispanic_Black",0.296127521199385,0.0532657619205079,0.311302330198372,0.339304386681736
1984,71,"Female","Non_Hispanic_Black",0.289692675380717,0.0538495528776215,0.306016017893728,0.350441753847934
1985,71,"Female","Non_Hispanic_Black",0.283257829562049,0.0544333438347351,0.300729705589083,0.361579121014132
1986,71,"Female","Non_Hispanic_Black",0.276822983743382,0.0550171347918486,0.295443393284439,0.372716488180331
1987,71,"Female","Non_Hispanic_Black",0.270388137924714,0.0556009257489623,0.290157080979795,0.383853855346529
1988,71,"Female","Non_Hispanic_Black",0.263953292106046,0.0561847167060759,0.28487076867515,0.394991222512728
1989,71,"Female","Non_Hispanic_Black",0.257518446287378,0.0567685076631895,0.279584456370506,0.406128589678926
1990,71,"Female","Non_Hispanic_Black",0.251083600468711,0.0573522986203032,0.274298144065862,0.417265956845124
1991,71,"Female","Non_Hispanic_Black",0.244648754650043,0.0579360895774167,0.269011831761217,0.428403324011323
1992,71,"Female","Non_Hispanic_Black",0.236659908634148,0.0565996002217124,0.264087131899061,0.44265335924508
1993,71,"Female","Non_Hispanic_Black",0.228671062618252,0.0552631108660082,0.259162432036904,0.456903394478836
1994,71,"Female","Non_Hispanic_Black",0.220682216602356,0.0539266215103039,0.254237732174747,0.471153429712592
1995,71,"Female","Non_Hispanic_Black",0.21269337058646,0.0525901321545997,0.249313032312591,0.485403464946349
1996,71,"Female","Non_Hispanic_Black",0.204704524570565,0.0512536427988956,0.244388332450434,0.499653500180106
1997,71,"Female","Non_Hispanic_Black",0.196715678554669,0.0499171534431913,0.239463632588277,0.513903535413862
1998,71,"Female","Non_Hispanic_Black",0.188726832538773,0.048580664087487,0.234538932726121,0.528153570647619
1999,71,"Female","Non_Hispanic_Black",0.180737986522877,0.0472441747317828,0.229614232863964,0.542403605881376
2000,71,"Female","Non_Hispanic_Black",0.172749140506982,0.0459076853760786,0.224689533001808,0.556653641115132
2001,71,"Female","Non_Hispanic_Black",0.175306099506862,0.049298745226841,0.222291900590994,0.553103254675303
2002,71,"Female","Non_Hispanic_Black",0.177863058506743,0.0526898050776037,0.21989426818018,0.549552868235474
2003,71,"Female","Non_Hispanic_Black",0.180420017506623,0.0560808649283661,0.217496635769366,0.546002481795645
2004,71,"Female","Non_Hispanic_Black",0.182976976506504,0.0594719247791286,0.215099003358552,0.542452095355816
2005,71,"Female","Non_Hispanic_Black",0.185533935506385,0.0628629846298911,0.212701370947738,0.538901708915987
2006,71,"Female","Non_Hispanic_Black",0.188090894506265,0.0662540444806537,0.210303738536924,0.535351322476157
2007,71,"Female","Non_Hispanic_Black",0.190647853506146,0.0696451043314162,0.20790610612611,0.531800936036328
2008,71,"Female","Non_Hispanic_Black",0.193204812506026,0.0730361641821788,0.205508473715296,0.528250549596499
2009,71,"Female","Non_Hispanic_Black",0.195761771505907,0.0764272240329413,0.203110841304482,0.52470016315667
2010,71,"Female","Non_Hispanic_Black",0.198318730505787,0.0798182838837038,0.200713208893668,0.52114977671684
2011,71,"Female","Non_Hispanic_Black",0.19608498854516,0.0744272236733598,0.206458385684497,0.523029402096983
2012,71,"Female","Non_Hispanic_Black",0.193851246584533,0.0690361634630157,0.212203562475327,0.524909027477125
2013,71,"Female","Non_Hispanic_Black",0.191617504623906,0.0636451032526716,0.217948739266156,0.526788652857267
2014,71,"Female","Non_Hispanic_Black",0.189383762663279,0.0582540430423274,0.223693916056985,0.528668278237409
2015,71,"Female","Non_Hispanic_Black",0.187150020702652,0.0528629828319834,0.229439092847814,0.530547903617551
2016,71,"Female","Non_Hispanic_Black",0.184916278742024,0.0474719226216394,0.235184269638643,0.532427528997693
2017,71,"Female","Non_Hispanic_Black",0.182682536781397,0.0420808624112953,0.240929446429472,0.534307154377836
2018,71,"Female","Non_Hispanic_Black",0.18044879482077,0.0366898022009512,0.246674623220301,0.536186779757978
2019,71,"Female","Non_Hispanic_Black",0.178215052860143,0.0312987419906072,0.25241980001113,0.53806640513812
1975,72,"Female","Non_Hispanic_Black",0.341867249752853,0.0525111888615506,0.345597774311028,0.260023787074569
1976,72,"Female","Non_Hispanic_Black",0.333601124616143,0.0444647232615425,0.357771964808888,0.264162187313427
1977,72,"Female","Non_Hispanic_Black",0.325334999479433,0.0364182576615344,0.369946155306748,0.268300587552285
1978,72,"Female","Non_Hispanic_Black",0.317068874342723,0.0283717920615263,0.382120345804607,0.272438987791144
1979,72,"Female","Non_Hispanic_Black",0.311671174654711,0.0297534516677843,0.375068215225391,0.283507158452113
1980,72,"Female","Non_Hispanic_Black",0.306273474966699,0.0311351112740423,0.368016084646176,0.294575329113083
1981,72,"Female","Non_Hispanic_Black",0.300875775278687,0.0325167708803002,0.36096395406696,0.305643499774052
1982,72,"Female","Non_Hispanic_Black",0.295478075590676,0.0338984304865582,0.353911823487745,0.316711670435022
1983,72,"Female","Non_Hispanic_Black",0.290080375902664,0.0352800900928162,0.346859692908529,0.327779841095991
1984,72,"Female","Non_Hispanic_Black",0.284682676214652,0.0366617496990742,0.339807562329313,0.338848011756961
1985,72,"Female","Non_Hispanic_Black",0.27928497652664,0.0380434093053322,0.332755431750098,0.34991618241793
1986,72,"Female","Non_Hispanic_Black",0.273887276838628,0.0394250689115903,0.325703301170882,0.3609843530789
1987,72,"Female","Non_Hispanic_Black",0.268489577150616,0.0408067285178483,0.318651170591667,0.372052523739869
1988,72,"Female","Non_Hispanic_Black",0.263091877462604,0.0421883881241062,0.311599040012451,0.383120694400839
1989,72,"Female","Non_Hispanic_Black",0.257694177774592,0.0435700477303642,0.304546909433235,0.394188865061809
1990,72,"Female","Non_Hispanic_Black",0.25229647808658,0.0449517073366222,0.29749477885402,0.405257035722778
1991,72,"Female","Non_Hispanic_Black",0.246898778398568,0.0463333669428802,0.290442648274804,0.416325206383748
1992,72,"Female","Non_Hispanic_Black",0.241450786872926,0.0485855231827843,0.282491913086872,0.427471776857417
1993,72,"Female","Non_Hispanic_Black",0.236002795347284,0.0508376794226885,0.27454117789894,0.438618347331087
1994,72,"Female","Non_Hispanic_Black",0.230554803821642,0.0530898356625926,0.266590442711009,0.449764917804757
1995,72,"Female","Non_Hispanic_Black",0.225106812296,0.0553419919024967,0.258639707523077,0.460911488278426
1996,72,"Female","Non_Hispanic_Black",0.219658820770358,0.0575941481424009,0.250688972335145,0.472058058752096
1997,72,"Female","Non_Hispanic_Black",0.214210829244716,0.059846304382305,0.242738237147213,0.483204629225766
1998,72,"Female","Non_Hispanic_Black",0.208762837719074,0.062098460622209,0.234787501959281,0.494351199699435
1999,72,"Female","Non_Hispanic_Black",0.203314846193432,0.0643506168621133,0.22683676677135,0.505497770173105
2000,72,"Female","Non_Hispanic_Black",0.19786685466779,0.0666027731020174,0.218886031583418,0.516644340646775
2001,72,"Female","Non_Hispanic_Black",0.197864690279012,0.0666775019440339,0.218292907817297,0.517164899959658
2002,72,"Female","Non_Hispanic_Black",0.197862525890234,0.0667522307860506,0.217699784051176,0.51768545927254
2003,72,"Female","Non_Hispanic_Black",0.197860361501457,0.066826959628067,0.217106660285054,0.518206018585422
2004,72,"Female","Non_Hispanic_Black",0.197858197112679,0.0669016884700835,0.216513536518933,0.518726577898304
2005,72,"Female","Non_Hispanic_Black",0.197856032723901,0.0669764173121,0.215920412752812,0.519247137211187
2006,72,"Female","Non_Hispanic_Black",0.197853868335124,0.0670511461541167,0.215327288986691,0.519767696524069
2007,72,"Female","Non_Hispanic_Black",0.197851703946346,0.0671258749961332,0.21473416522057,0.520288255836951
2008,72,"Female","Non_Hispanic_Black",0.197849539557569,0.0672006038381496,0.214141041454449,0.520808815149833
2009,72,"Female","Non_Hispanic_Black",0.197847375168791,0.0672753326801663,0.213547917688327,0.521329374462716
2010,72,"Female","Non_Hispanic_Black",0.197845210780013,0.0673500615221828,0.212954793922206,0.521849933775597
2011,72,"Female","Non_Hispanic_Black",0.196915022383113,0.0646228523110959,0.215331699692972,0.523130425612819
2012,72,"Female","Non_Hispanic_Black",0.195984833986214,0.0618956431000089,0.217708605463737,0.524410917450041
2013,72,"Female","Non_Hispanic_Black",0.195054645589314,0.059168433888922,0.220085511234503,0.525691409287262
2014,72,"Female","Non_Hispanic_Black",0.194124457192414,0.0564412246778352,0.222462417005268,0.526971901124483
2015,72,"Female","Non_Hispanic_Black",0.193194268795514,0.0537140154667481,0.224839322776033,0.528252392961705
2016,72,"Female","Non_Hispanic_Black",0.192264080398614,0.0509868062556613,0.227216228546799,0.529532884798926
2017,72,"Female","Non_Hispanic_Black",0.191333892001714,0.0482595970445743,0.229593134317565,0.530813376636148
2018,72,"Female","Non_Hispanic_Black",0.190403703604814,0.0455323878334874,0.23197004008833,0.532093868473369
2019,72,"Female","Non_Hispanic_Black",0.189473515207914,0.0428051786224005,0.234346945859095,0.533374360310591
1975,73,"Female","Non_Hispanic_Black",0.334261208003166,0.0571823188303366,0.353384302383081,0.255172170783416
1976,73,"Female","Non_Hispanic_Black",0.32618005246939,0.045213315369229,0.374323456579931,0.254283175581449
1977,73,"Female","Non_Hispanic_Black",0.318098896935615,0.0332443119081215,0.395262610776781,0.253394180379483
1978,73,"Female","Non_Hispanic_Black",0.310017741401839,0.021275308447014,0.416201764973631,0.252505185177516
1979,73,"Female","Non_Hispanic_Black",0.306602629713717,0.0242095241036716,0.405377467922213,0.263810378260398
1980,73,"Female","Non_Hispanic_Black",0.303187518025596,0.0271437397603291,0.394553170870795,0.27511557134328
1981,73,"Female","Non_Hispanic_Black",0.299772406337475,0.0300779554169866,0.383728873819377,0.286420764426162
1982,73,"Female","Non_Hispanic_Black",0.296357294649354,0.0330121710736442,0.372904576767959,0.297725957509044
1983,73,"Female","Non_Hispanic_Black",0.292942182961232,0.0359463867303017,0.36208027971654,0.309031150591926
1984,73,"Female","Non_Hispanic_Black",0.289527071273111,0.0388806023869593,0.351255982665122,0.320336343674808
1985,73,"Female","Non_Hispanic_Black",0.286111959584989,0.0418148180436168,0.340431685613703,0.33164153675769
1986,73,"Female","Non_Hispanic_Black",0.282696847896868,0.0447490337002744,0.329607388562285,0.342946729840572
1987,73,"Female","Non_Hispanic_Black",0.279281736208747,0.0476832493569319,0.318783091510867,0.354251922923454
1988,73,"Female","Non_Hispanic_Black",0.275866624520625,0.0506174650135895,0.307958794459449,0.365557116006336
1989,73,"Female","Non_Hispanic_Black",0.272451512832504,0.053551680670247,0.29713449740803,0.376862309089218
1990,73,"Female","Non_Hispanic_Black",0.269036401144383,0.0564858963269046,0.286310200356612,0.388167502172101
1991,73,"Female","Non_Hispanic_Black",0.265621289456261,0.0594201119835621,0.275485903305194,0.399472695254982
1992,73,"Female","Non_Hispanic_Black",0.258660212245905,0.0605177389472341,0.268879565320513,0.411942483486348
1993,73,"Female","Non_Hispanic_Black",0.251699135035548,0.0616153659109061,0.262273227335831,0.424412271717714
1994,73,"Female","Non_Hispanic_Black",0.244738057825192,0.0627129928745781,0.25566688935115,0.43688205994908
1995,73,"Female","Non_Hispanic_Black",0.237776980614835,0.06381061983825,0.249060551366469,0.449351848180446
1996,73,"Female","Non_Hispanic_Black",0.230815903404479,0.0649082468019221,0.242454213381787,0.461821636411812
1997,73,"Female","Non_Hispanic_Black",0.223854826194122,0.066005873765594,0.235847875397106,0.474291424643177
1998,73,"Female","Non_Hispanic_Black",0.216893748983766,0.067103500729266,0.229241537412425,0.486761212874544
1999,73,"Female","Non_Hispanic_Black",0.209932671773409,0.068201127692938,0.222635199427743,0.499231001105909
2000,73,"Female","Non_Hispanic_Black",0.202971594563053,0.06929875465661,0.216028861443062,0.511700789337275
2001,73,"Female","Non_Hispanic_Black",0.202159811455783,0.0684214070398031,0.216434384603552,0.512984396900862
2002,73,"Female","Non_Hispanic_Black",0.201348028348513,0.067544059422996,0.216839907764043,0.514268004464448
2003,73,"Female","Non_Hispanic_Black",0.200536245241243,0.066666711806189,0.217245430924533,0.515551612028035
2004,73,"Female","Non_Hispanic_Black",0.199724462133973,0.0657893641893819,0.217650954085023,0.516835219591621
2005,73,"Female","Non_Hispanic_Black",0.198912679026704,0.0649120165725748,0.218056477245513,0.518118827155208
2006,73,"Female","Non_Hispanic_Black",0.198100895919434,0.0640346689557679,0.218462000406004,0.519402434718795
2007,73,"Female","Non_Hispanic_Black",0.197289112812164,0.0631573213389608,0.218867523566494,0.520686042282381
2008,73,"Female","Non_Hispanic_Black",0.196477329704894,0.0622799737221539,0.219273046726984,0.521969649845968
2009,73,"Female","Non_Hispanic_Black",0.195665546597624,0.0614026261053467,0.219678569887474,0.523253257409555
2010,73,"Female","Non_Hispanic_Black",0.194853763490355,0.0605252784885398,0.220084093047965,0.524536864973141
2011,73,"Female","Non_Hispanic_Black",0.195216820990887,0.0613440209753588,0.219431887929997,0.524007270103758
2012,73,"Female","Non_Hispanic_Black",0.195579878491419,0.0621627634621777,0.218779682812029,0.523477675234375
2013,73,"Female","Non_Hispanic_Black",0.195942935991951,0.0629815059489966,0.218127477694061,0.522948080364992
